Composition,Predicted EFA,Average Formation Enthalpy,Formation Gap,Radius Mismatch,Electronegativity Mismatch,Carbon Affinity,Magnetic Disorder Risk Index,Minimum Carbide Melting Point,Average Valence Count,Carbide Formation Deviation Index,Metastable Segregation Index,norm_efa,norm_afe,norm_fg,norm_rmis,norm_xmis,norm_ca,norm_mdri,norm_mp,norm_vec,norm_cfdi,norm_msi,Normalized Score
(CrReScTaVWYZr)C8,,-0.331000000,0.683000000,0.079515500,0.345289733,0.173,0,2271,4.875000000,0.352080957,-0.061,,0.327906394,0.247197295,0.304660013,0.325952679,0.000000014,0,0,0.531249998,0.404151508,0.450194043,
(CrReScTiVWYZr)C8,,-0.369250000,0.644750000,0.081320355,0.343802269,0.173,0,2271,4.750000000,0.399117072,-0.061,,0.376558136,0.296486414,0.282206263,0.329448877,0.000000014,0,0,0.479166665,0.304637492,0.450194043,
(CrReTaTiVWYZr)C8,,-0.417250000,0.596750000,0.083196747,0.333269786,0.173,0,2271,5.000000000,0.407890227,-0.061,,0.437611302,0.358339427,0.258862535,0.354204862,0.000000014,0,0,0.583333331,0.286076183,0.450194043,
(CrScTaTiVWYZr)C8,,-0.445000000,0.569000000,0.083880044,0.328937684,0.173,0,2271,4.500000000,0.389292949,-0.061,,0.472907664,0.394098199,0.250361808,0.364387213,0.000000014,0,0,0.374999998,0.325422329,0.450194043,
(HfMoNbReScTaTiV)C8,,-0.533125000,0.589875000,0.061407427,0.264855503,-0.053,0,2454,4.875000000,0.351465303,-0.409,,0.584997461,0.367198582,0.529938008,0.515008627,0.318758825,1,0,0.531249998,0.405454042,0.000000000,
(HfMoNbReScTaTiW)C8,,-0.490625000,0.632375000,0.048579000,0.359965276,-0.053,0,2454,5.000000000,0.373493286,-0.409,,0.530939970,0.312432894,0.689533265,0.291458675,0.318758825,1,0,0.583333331,0.358849577,0.000000000,
(HfMoNbReScTaTiY)C8,,-0.492875000,0.630125000,0.058789700,0.296468801,-0.053,0,2454,4.625000000,0.371507550,-0.409,,0.533801838,0.315332254,0.562504501,0.440703421,0.318758825,1,0,0.427083332,0.363050787,0.000000000,
(HfMoNbReScTaTiZr)C8,,-0.598125000,0.524875000,0.053746234,0.281999003,-0.053,0,2454,4.750000000,0.384729268,-0.409,,0.667673624,0.450957870,0.625249000,0.474713835,0.318758825,1,0,0.479166665,0.335077681,0.000000000,
(HfMoNbReScTaVW)C8,,-0.431750000,0.691250000,0.054768086,0.355701332,-0.053,0,2454,5.125000000,0.328486586,-0.409,,0.456054446,0.236566309,0.612536392,0.301480826,0.318758825,1,0,0.635416664,0.454069969,0.000000000,
(HfMoNbReScTaVY)C8,,-0.434000000,0.689000000,0.064548636,0.296729570,-0.053,0,2454,4.750000000,0.326632821,-0.409,,0.458916313,0.239465668,0.490859021,0.440090500,0.318758825,1,0,0.479166665,0.457991968,0.000000000,
(HfMoNbReScTaVZr)C8,,-0.539250000,0.583750000,0.059796158,0.281724600,-0.053,0,2454,4.875000000,0.359278357,-0.409,,0.592788100,0.375091284,0.549983410,0.475358803,0.318758825,1,0,0.531249998,0.388924014,0.000000000,
(HfMoNbReScTaWY)C8,,-0.391500000,0.731500000,0.046538583,0.393414540,-0.053,0,2454,4.875000000,0.337983358,-0.409,,0.404858822,0.184699980,0.714917579,0.212838140,0.318758825,1,0,0.531249998,0.433977710,0.000000000,
(HfMoNbReScTaWZr)C8,,-0.496750000,0.626250000,0.041036353,0.378927351,-0.053,0,2454,5.000000000,0.381537596,-0.409,,0.538730609,0.320325596,0.783369442,0.246889428,0.318758825,1,0,0.583333331,0.341830279,0.000000000,
(HfMoNbReScTaYZr)C8,,-0.499000000,0.624000000,0.047969046,0.307283969,-0.053,0,2454,4.625000000,0.379557637,-0.409,,0.541592476,0.323224956,0.697121552,0.415283003,0.318758825,1,0,0.427083332,0.346019267,0.000000000,
(HfMoNbReScTiVW)C8,,-0.470000000,0.653000000,0.058596080,0.352754784,-0.053,0,2454,5.000000000,0.368143314,-0.409,,0.504706188,0.285855428,0.564913281,0.308406515,0.318758825,1,0,0.583333331,0.370168478,0.000000000,
(HfMoNbReScTiVY)C8,,-0.472250000,0.650750000,0.070845059,0.295611125,-0.053,0,2454,4.625000000,0.366255290,-0.409,,0.507568055,0.288754788,0.412526796,0.442719337,0.318758825,1,0,0.427083332,0.374162959,0.000000000,
(HfMoNbReScTiVZr)C8,,-0.577500000,0.545500000,0.065505806,0.280301177,-0.053,0,2454,4.750000000,0.385335244,-0.409,,0.641439842,0.424380403,0.478951101,0.478704474,0.318758825,1,0,0.479166665,0.333795621,0.000000000,
(HfMoNbReScTiWY)C8,,-0.429750000,0.693250000,0.058084066,0.391407716,-0.053,0,2454,4.750000000,0.380707155,-0.409,,0.453510564,0.233989100,0.571283117,0.217555062,0.318758825,1,0,0.479166665,0.343587240,0.000000000,
(HfMoNbReScTiWZr)C8,,-0.535000000,0.588000000,0.052583078,0.376660905,-0.053,0,2454,4.875000000,0.410151801,-0.409,,0.587382351,0.369614715,0.639719534,0.252216577,0.318758825,1,0,0.531249998,0.281291386,0.000000000,
(HfMoNbReScTiYZr)C8,,-0.537250000,0.585750000,0.061232508,0.306815804,-0.053,0,2454,4.500000000,0.408099789,-0.409,,0.590244218,0.372514075,0.532114135,0.416383397,0.318758825,1,0,0.374999998,0.285632816,0.000000000,
(HfMoNbReScVWY)C8,,-0.370875000,0.752125000,0.063722144,0.388504746,-0.053,0,2454,4.875000000,0.325846758,-0.409,,0.378625040,0.158122514,0.501141192,0.224378323,0.318758825,1,0,0.531249998,0.459655038,0.000000000,
(HfMoNbReScVWZr)C8,,-0.476125000,0.646875000,0.058546446,0.373229152,-0.053,0,2454,5.000000000,0.376637570,-0.409,,0.512496826,0.293748130,0.565530765,0.260282711,0.318758825,1,0,0.583333331,0.352197234,0.000000000,
(HfMoNbReScVYZr)C8,,-0.478375000,0.644625000,0.066940088,0.307845335,-0.053,0,2454,4.625000000,0.374755566,-0.409,,0.515358694,0.296647490,0.461107565,0.413963545,0.318758825,1,0,0.427083332,0.356178978,0.000000000,
(HfMoNbReScWYZr)C8,,-0.435875000,0.687125000,0.048789709,0.406661330,-0.053,0,2454,4.750000000,0.389560469,-0.409,,0.461301202,0.241881802,0.686911879,0.181702334,0.318758825,1,0,0.479166665,0.324856337,0.000000000,
(HfMoNbReTaTiVW)C8,,-0.518000000,0.605000000,0.060310369,0.337025129,-0.053,0,2786,5.250000000,0.364605952,-0.409,,0.565759354,0.347708440,0.543586237,0.345378148,0.318758825,1,1,0.687499997,0.377652454,0.000000000,
(HfMoNbReTaTiVY)C8,,-0.520250000,0.602750000,0.070206225,0.285523095,-0.053,0,2611,4.875000000,0.362401625,-0.409,,0.568621221,0.350607800,0.420474370,0.466430663,0.318758825,1,0,0.531249998,0.382316135,0.000000000,
(HfMoNbReTaTiVZr)C8,,-0.625500000,0.497500000,0.065551185,0.268747093,-0.053,0,2786,5.000000000,0.368200014,-0.409,,0.702493008,0.486233416,0.478386558,0.505861672,0.318758825,1,1,0.583333331,0.370048520,0.000000000,
(HfMoNbReTaTiWY)C8,,-0.477750000,0.645250000,0.055052290,0.379662679,-0.053,0,2611,5.000000000,0.382374081,-0.409,,0.514563730,0.295842112,0.609000682,0.245161082,0.318758825,1,0,0.583333331,0.340060535,0.000000000,
(HfMoNbReTaTiWZr)C8,,-0.583000000,0.540000000,0.050110135,0.363780067,-0.053,0,2786,5.125000000,0.399239903,-0.409,,0.648435517,0.431467728,0.670484799,0.282492231,0.318758825,1,1,0.635416664,0.304377621,0.000000000,
(HfMoNbReTaTiYZr)C8,,-0.585250000,0.537750000,0.056893221,0.299309100,-0.053,0,2611,4.750000000,0.396859468,-0.409,,0.651297384,0.434367088,0.586098120,0.434027464,0.318758825,1,0,0.479166665,0.309413891,0.000000000,
(HfMoNbReTaVWY)C8,,-0.418875000,0.704125000,0.061377996,0.376146165,-0.053,0,2611,5.125000000,0.336303597,-0.409,,0.439678206,0.219975527,0.530304157,0.253426443,0.318758825,1,0,0.635416664,0.437531569,0.000000000,
(HfMoNbReTaVWZr)C8,,-0.524125000,0.598875000,0.056788704,0.359678676,-0.053,0,2786,5.250000000,0.372392077,-0.409,,0.573549993,0.355601142,0.587398390,0.292132312,0.318758825,1,1,0.687499997,0.361179397,0.000000000,
(HfMoNbReTaVYZr)C8,,-0.526375000,0.596625000,0.063365842,0.299708191,-0.053,0,2611,4.875000000,0.370196886,-0.409,,0.576411860,0.358500502,0.505573856,0.433089424,0.318758825,1,0,0.531249998,0.365823749,0.000000000,
(HfMoNbReTaWYZr)C8,,-0.483875000,0.639125000,0.041126806,0.396529870,-0.053,0,2611,5.000000000,0.390437395,-0.409,,0.522354369,0.303734814,0.782244139,0.205515739,0.318758825,1,0,0.583333331,0.323001031,0.000000000,
(HfMoNbReTiVWY)C8,,-0.457125000,0.665875000,0.069145406,0.373595286,-0.053,0,2611,5.000000000,0.376445360,-0.409,,0.488329948,0.269264646,0.433671746,0.259422136,0.318758825,1,0,0.583333331,0.352603891,0.000000000,
(HfMoNbReTiVWZr)C8,,-0.562375000,0.560625000,0.064078959,0.356817530,-0.053,0,2786,5.125000000,0.399042898,-0.409,,0.622201735,0.404890262,0.496702147,0.298857267,0.318758825,1,1,0.635416664,0.304794423,0.000000000,
(HfMoNbReTiVYZr)C8,,-0.564625000,0.558375000,0.072669811,0.298663690,-0.053,0,2611,4.750000000,0.396778256,-0.409,,0.625063602,0.407789621,0.389825518,0.435544462,0.318758825,1,0,0.479166665,0.309585712,0.000000000,
(HfMoNbReTiWYZr)C8,,-0.522125000,0.600875000,0.057270667,0.394586413,-0.053,0,2611,4.875000000,0.419618707,-0.409,,0.571006111,0.353023933,0.581402408,0.210083720,0.318758825,1,0,0.531249998,0.261262312,0.000000000,
(HfMoNbReVWYZr)C8,,-0.463250000,0.659750000,0.063536873,0.391814688,-0.053,0,2611,5.000000000,0.384961281,-0.409,,0.496120586,0.277157348,0.503446103,0.216598497,0.318758825,1,0,0.583333331,0.334586812,0.000000000,
(HfMoNbScTaTiVW)C8,,-0.545750000,0.577250000,0.061434829,0.353639559,-0.154,0,2454,4.750000000,0.335440662,-0.169,,0.601055716,0.383467213,0.529597110,0.306326903,0.461212984,1,0,0.479166665,0.439357276,0.310478651,
(HfMoNbScTaTiVY)C8,,-0.548000000,0.575000000,0.071649029,0.271589649,-0.160,0,2454,4.375000000,0.332855825,-0.104,,0.603917583,0.386366573,0.402524805,0.499180411,0.469675607,1,0,0.322916665,0.444825999,0.394566618,
(HfMoNbScTaTiVZr)C8,,-0.653250000,0.469750000,0.066928356,0.257524271,-0.160,0,2454,4.500000000,0.330435981,-0.104,,0.737789370,0.521992189,0.461253518,0.532240259,0.469675607,1,0,0.374999998,0.449945647,0.394566618,
(HfMoNbScTaTiWY)C8,,-0.505500000,0.617500000,0.057380654,0.385616390,-0.154,0,2454,4.500000000,0.357808259,-0.169,,0.549860092,0.331600885,0.580034089,0.231167235,0.461212984,1,0,0.374999998,0.392034291,0.310478651,
(HfMoNbScTaTiWZr)C8,,-0.610750000,0.512250000,0.052461854,0.372489513,-0.154,0,2454,4.625000000,0.367923820,-0.169,,0.683731879,0.467226501,0.641227644,0.262021189,0.461212984,1,0,0.427083332,0.370632860,0.310478651,
(HfMoNbScTaTiYZr)C8,,-0.613000000,0.510000000,0.059476644,0.277057643,-0.160,0,2454,4.250000000,0.365168454,-0.104,,0.686593746,0.470125861,0.553958399,0.486328211,0.469675607,1,0,0.270833332,0.376462371,0.394566618,
(HfMoNbScTaVWY)C8,,-0.446625000,0.676375000,0.063387291,0.384136613,-0.154,0,2454,4.625000000,0.313344035,-0.169,,0.474974568,0.255734299,0.505307026,0.234645363,0.461212984,1,0,0.427083332,0.486106970,0.310478651,
(HfMoNbScTaVWZr)C8,,-0.551875000,0.571125000,0.058776991,0.370540146,-0.154,0,2454,4.750000000,0.343393156,-0.169,,0.608846355,0.391359915,0.562662611,0.266603062,0.461212984,1,0,0.479166665,0.422532234,0.310478651,
(HfMoNbScTaVYZr)C8,,-0.554125000,0.568875000,0.065615962,0.280211973,-0.160,0,2454,4.375000000,0.340828196,-0.104,,0.611708222,0.394259275,0.477580678,0.478914143,0.469675607,1,0,0.322916665,0.427958902,0.394566618,
(HfMoNbScTaWYZr)C8,,-0.511625000,0.611375000,0.045075244,0.397804522,-0.154,0,2454,4.500000000,0.365948404,-0.169,,0.557650731,0.339493587,0.733122619,0.202519744,0.461212984,1,0,0.374999998,0.374812236,0.310478651,
(HfMoNbScTiVWY)C8,,-0.484875000,0.638125000,0.070447716,0.382522467,-0.154,0,2454,4.500000000,0.353090087,-0.169,,0.523626310,0.305023419,0.417470043,0.238439320,0.461212984,1,0,0.374999998,0.402016497,0.310478651,
(HfMoNbScTiVWZr)C8,,-0.590125000,0.532875000,0.065307615,0.368680078,-0.154,0,2454,4.625000000,0.369263266,-0.169,,0.657498096,0.440649034,0.481416753,0.270975043,0.461212984,1,0,0.427083332,0.367799004,0.310478651,
(HfMoNbScTiVYZr)C8,,-0.592375000,0.530625000,0.074202540,0.280301177,-0.160,0,2454,4.250000000,0.366644561,-0.015,,0.660359964,0.443548394,0.370757217,0.478704474,0.469675607,1,0,0.270833332,0.373339380,0.509702451,
(HfMoNbScTiWYZr)C8,,-0.549875000,0.573125000,0.059670715,0.396718965,-0.154,0,2454,4.375000000,0.394251011,-0.169,,0.606302473,0.388782706,0.551544010,0.205071281,0.461212984,1,0,0.322916665,0.314932589,0.310478651,
(HfMoNbScVWYZr)C8,,-0.491000000,0.632000000,0.065626464,0.395885084,-0.154,0,2454,4.500000000,0.361685983,-0.169,,0.531416948,0.312916121,0.477450033,0.207031269,0.461212984,1,0,0.374999998,0.383830214,0.310478651,
(HfMoNbTaTiVWY)C8,,-0.532875000,0.590125000,0.069335441,0.372086599,-0.154,0,2611,4.750000000,0.347350845,-0.169,,0.584679476,0.366876431,0.431307572,0.262968214,0.461212984,1,0,0.479166665,0.414158976,0.310478651,
(HfMoNbTaTiVWZr)C8,,-0.638125000,0.484875000,0.064837872,0.357167678,-0.154,0,2786,4.875000000,0.349616017,-0.169,,0.718551263,0.502502047,0.487260710,0.298034266,0.461212984,1,1,0.531249998,0.409366565,0.310478651,
(HfMoNbTaTiVYZr)C8,,-0.640375000,0.482625000,0.071906001,0.274226184,-0.160,0,2611,4.500000000,0.346537493,-0.104,,0.721413130,0.505401407,0.399327884,0.492983390,0.469675607,1,0,0.374999998,0.415879778,0.394566618,
(HfMoNbTaTiWYZr)C8,,-0.597875000,0.525125000,0.054689620,0.388359933,-0.154,0,2611,4.625000000,0.381016875,-0.169,,0.667355639,0.450635719,0.613512571,0.224718697,0.461212984,1,0,0.427083332,0.342931965,0.310478651,
(HfMoNbTaVWYZr)C8,,-0.539000000,0.584000000,0.061506137,0.386999677,-0.154,0,2611,4.750000000,0.355258709,-0.169,,0.592470115,0.374769133,0.528709984,0.227915899,0.461212984,1,0,0.479166665,0.397428358,0.310478651,
(HfMoNbTiVWYZr)C8,,-0.577250000,0.545750000,0.071645640,0.385446170,-0.154,0,2611,4.625000000,0.381615235,-0.169,,0.641121857,0.424058252,0.402566961,0.231567326,0.461212984,1,0,0.427083332,0.341666020,0.310478651,
(HfMoReScTaTiVW)C8,,-0.485375000,0.637625000,0.059749635,0.358902407,-0.053,0,2454,5.000000000,0.373113568,-0.409,,0.524262280,0.305667721,0.550562190,0.293956887,0.318758825,1,0,0.583333331,0.359652944,0.000000000,
(HfMoReScTaTiVY)C8,,-0.487625000,0.635375000,0.071522049,0.296982217,-0.053,0,2454,4.625000000,0.371157627,-0.409,,0.527124147,0.308567081,0.404104532,0.439496666,0.318758825,1,0,0.427083332,0.363791115,0.000000000,
(HfMoReScTaTiVZr)C8,,-0.592875000,0.530125000,0.066335981,0.282356158,-0.053,0,2454,4.750000000,0.385826204,-0.409,,0.660995934,0.444192696,0.468623109,0.473874362,0.318758825,1,0,0.479166665,0.332756900,0.000000000,
(HfMoReScTaTiWY)C8,,-0.445125000,0.677875000,0.058608024,0.395340044,-0.053,0,2454,4.750000000,0.387117372,-0.409,,0.473066656,0.253801393,0.564764686,0.208312356,0.318758825,1,0,0.479166665,0.330025184,0.000000000,
(HfMoReScTaTiWZr)C8,,-0.550375000,0.572625000,0.053275332,0.381196718,-0.053,0,2454,4.875000000,0.412201388,-0.409,,0.606938443,0.389427008,0.631107369,0.241555415,0.318758825,1,0,0.531249998,0.276955087,0.000000000,
(HfMoReScTaTiYZr)C8,,-0.552625000,0.570375000,0.061540713,0.306612031,-0.053,0,2454,4.500000000,0.410075279,-0.409,,0.609800310,0.392326368,0.528279833,0.416862353,0.318758825,1,0,0.374999998,0.281453283,0.000000000,
(HfMoReScTaVWY)C8,,-0.386250000,0.736750000,0.064254727,0.392824309,-0.053,0,2454,4.875000000,0.336018508,-0.409,,0.398181132,0.177934807,0.494515469,0.214225443,0.318758825,1,0,0.531249998,0.438134730,0.000000000,
(HfMoReScTaVWZr)C8,,-0.491500000,0.631500000,0.059229892,0.378178199,-0.053,0,2454,5.000000000,0.381250246,-0.409,,0.532052919,0.313560423,0.557028178,0.248650267,0.318758825,1,0,0.583333331,0.342438225,0.000000000,
(HfMoReScTaVYZr)C8,,-0.493750000,0.629250000,0.067271403,0.308099010,-0.053,0,2454,4.625000000,0.379299931,-0.409,,0.534914786,0.316459783,0.456985754,0.413367296,0.318758825,1,0,0.427083332,0.346564495,0.000000000,
(HfMoReScTaWYZr)C8,,-0.451250000,0.671750000,0.048924639,0.409647333,-0.053,0,2454,4.750000000,0.395589355,-0.409,,0.480857295,0.261694095,0.685233252,0.174683910,0.318758825,1,0,0.479166665,0.312101063,0.000000000,
(HfMoReScTiVWY)C8,,-0.424500000,0.698500000,0.069867990,0.390766474,-0.053,0,2454,4.750000000,0.379493412,-0.409,,0.446832874,0.227223926,0.424682270,0.219062262,0.318758825,1,0,0.479166665,0.346155147,0.000000000,
(HfMoReScTiVWZr)C8,,-0.529750000,0.593250000,0.064198021,0.375857353,-0.053,0,2454,4.875000000,0.410374143,-0.409,,0.580704661,0.362849542,0.495220926,0.254105278,0.318758825,1,0,0.531249998,0.280820978,0.000000000,
(HfMoReScTiVYZr)C8,,-0.532000000,0.591000000,0.074458294,0.307571130,-0.053,0,2454,4.500000000,0.408352176,-0.409,,0.583566528,0.365748902,0.367575438,0.414608047,0.318758825,1,0,0.374999998,0.285098840,0.000000000,
(HfMoReScTiWYZr)C8,,-0.489500000,0.633500000,0.061277870,0.408134093,-0.053,0,2454,4.625000000,0.427346756,-0.409,,0.529509037,0.310983214,0.531549803,0.178240693,0.318758825,1,0,0.427083332,0.244912127,0.000000000,
(HfMoReScVWYZr)C8,,-0.430625000,0.692375000,0.066861452,0.406286537,-0.053,0,2454,4.750000000,0.388457185,-0.409,,0.454623512,0.235116629,0.462085847,0.182583264,0.318758825,1,0,0.479166665,0.327190550,0.000000000,
(HfMoReTaTiVWY)C8,,-0.472500000,0.650500000,0.069725652,0.378828375,-0.053,0,2611,5.000000000,0.381826204,-0.409,,0.507886040,0.289076939,0.426453056,0.247122066,0.318758825,1,0,0.583333331,0.341219674,0.000000000,
(HfMoReTaTiVWZr)C8,,-0.577750000,0.545250000,0.064802473,0.362767143,-0.053,0,2786,5.125000000,0.400098660,-0.409,,0.641757827,0.424702555,0.487701091,0.284873051,0.318758825,1,1,0.635416664,0.302560754,0.000000000,
(HfMoReTaTiVYZr)C8,,-0.580000000,0.543000000,0.073055649,0.299864553,-0.053,0,2611,4.750000000,0.397753064,-0.409,,0.644619694,0.427601915,0.385025401,0.432721905,0.318758825,1,0,0.479166665,0.307523316,0.000000000,
(HfMoReTaTiWYZr)C8,,-0.537500000,0.585500000,0.057479788,0.398369725,-0.053,0,2611,4.875000000,0.422091519,-0.409,,0.590562203,0.372836226,0.578800786,0.201191268,0.318758825,1,0,0.531249998,0.256030600,0.000000000,
(HfMoReTaVWYZr)C8,,-0.478625000,0.644375000,0.063775510,0.395979797,-0.053,0,2611,5.000000000,0.389983313,-0.409,,0.515676679,0.296969641,0.500477282,0.206808652,0.318758825,1,0,0.583333331,0.323961730,0.000000000,
(HfMoReTiVWYZr)C8,,-0.516875000,0.606125000,0.072399941,0.393986040,-0.053,0,2611,4.875000000,0.419675004,-0.409,,0.564328421,0.346258760,0.393182897,0.211494861,0.318758825,1,0,0.531249998,0.261143204,0.000000000,
(HfMoScTaTiVWY)C8,,-0.500250000,0.622750000,0.071065033,0.385452251,-0.154,0,2454,4.500000000,0.357630308,-0.169,,0.543182402,0.324835712,0.409790153,0.231553034,0.461212984,1,0,0.374999998,0.392410779,0.310478651,
(HfMoScTaTiVWZr)C8,,-0.605500000,0.517500000,0.066070311,0.372181072,-0.154,0,2454,4.625000000,0.369250254,-0.169,,0.677054189,0.460461327,0.471928236,0.262746163,0.461212984,1,0,0.427083332,0.367826533,0.310478651,
(HfMoScTaTiVYZr)C8,,-0.607750000,0.515250000,0.074623547,0.278567766,-0.160,0,2454,4.250000000,0.366537089,-0.104,,0.679916056,0.463360687,0.365519577,0.482778757,0.469675607,1,0,0.270833332,0.373566759,0.394566618,
(HfMoScTaTiWYZr)C8,,-0.565250000,0.557750000,0.059920941,0.398369725,-0.154,0,2454,4.375000000,0.395805429,-0.169,,0.625858565,0.408594999,0.548431016,0.201191268,0.461212984,1,0,0.322916665,0.311643916,0.310478651,
(HfMoScTaVWYZr)C8,,-0.506375000,0.616625000,0.065903318,0.397892888,-0.154,0,2454,4.500000000,0.365862316,-0.169,,0.550973041,0.332728414,0.474005754,0.202312045,0.461212984,1,0,0.374999998,0.374994372,0.310478651,
(HfMoScTiVWYZr)C8,,-0.544625000,0.578375000,0.073832054,0.396760318,-0.154,0,2454,4.375000000,0.394680231,-0.169,,0.599624783,0.382017533,0.375366337,0.204974084,0.461212984,1,0,0.322916665,0.314024491,0.310478651,
(HfMoTaTiVWYZr)C8,,-0.592625000,0.530375000,0.071979434,0.388233177,-0.154,0,2611,4.625000000,0.382121034,-0.169,,0.660677949,0.443870545,0.398414314,0.225016629,0.461212984,1,0,0.427083332,0.340595905,0.310478651,
(HfNbReScTaTiVW)C8,,-0.532375000,0.590625000,0.061614456,0.318333061,-0.053,0,2454,4.875000000,0.352266212,-0.409,,0.584043506,0.366232129,0.527362421,0.389312759,0.318758825,1,0,0.531249998,0.403759563,0.000000000,
(HfNbReScTaTiVY)C8,,-0.534625000,0.588375000,0.072048426,0.201924336,-0.053,0,2454,4.500000000,0.349891747,-0.409,,0.586905373,0.369131489,0.397556009,0.662924649,0.318758825,1,0,0.374999998,0.408783206,0.000000000,
(HfNbReScTaTiVZr)C8,,-0.639875000,0.483125000,0.067269948,0.185000000,-0.053,0,2454,4.625000000,0.351617135,-0.409,,0.720777159,0.504757104,0.457003853,0.702704310,0.318758825,1,0,0.427083332,0.405132813,0.000000000,
(HfNbReScTaTiWY)C8,,-0.492125000,0.630875000,0.058137676,0.348774641,-0.053,0,2454,4.625000000,0.372184241,-0.409,,0.532847882,0.314365801,0.570616164,0.317761608,0.318758825,1,0,0.427083332,0.361619115,0.000000000,
(HfNbReScTaTiWZr)C8,,-0.597375000,0.525625000,0.053188315,0.335538280,-0.053,0,2454,4.750000000,0.385587518,-0.409,,0.666719668,0.449991416,0.632189931,0.348872898,0.318758825,1,0,0.479166665,0.333261885,0.000000000,
(HfNbReScTaTiYZr)C8,,-0.599625000,0.523375000,0.060375626,0.203312414,-0.053,0,2454,4.375000000,0.383037837,-0.409,,0.669581536,0.452890776,0.542774390,0.659662054,0.318758825,1,0,0.322916665,0.338656230,0.000000000,
(HfNbReScTaVWY)C8,,-0.433250000,0.689750000,0.064027506,0.348189514,-0.053,0,2454,4.750000000,0.327267379,-0.409,,0.457962357,0.238499215,0.497342270,0.319136915,0.318758825,1,0,0.479166665,0.456649438,0.000000000,
(HfNbReScTaVWZr)C8,,-0.538500000,0.584500000,0.059375325,0.334467861,-0.053,0,2454,4.875000000,0.360074645,-0.409,,0.591834144,0.374124831,0.555218891,0.351388856,0.318758825,1,0,0.531249998,0.387239311,0.000000000,
(HfNbReScTaVYZr)C8,,-0.540750000,0.582250000,0.066390331,0.209344214,-0.053,0,2454,4.500000000,0.357713485,-0.409,,0.594696011,0.377024191,0.467946953,0.645484660,0.318758825,1,0,0.374999998,0.392234802,0.000000000,
(HfNbReScTaWYZr)C8,,-0.498250000,0.624750000,0.046480788,0.359841545,-0.053,0,2454,4.625000000,0.380232084,-0.409,,0.540638520,0.322258503,0.715636595,0.291749498,0.318758825,1,0,0.427083332,0.344592344,0.000000000,
(HfNbReScTiVWY)C8,,-0.471500000,0.651500000,0.070769557,0.346876689,-0.053,0,2454,4.625000000,0.366899509,-0.409,,0.506614099,0.287788334,0.413466102,0.322222632,0.318758825,1,0,0.427083332,0.372799988,0.000000000,
(HfNbReScTiVWZr)C8,,-0.576750000,0.546250000,0.065564283,0.332894503,-0.053,0,2454,4.750000000,0.386152091,-0.409,,0.640485886,0.423413950,0.478223602,0.355086942,0.318758825,1,0,0.479166665,0.332067422,0.000000000,
(HfNbReScTiVYZr)C8,,-0.579000000,0.544000000,0.074659641,0.210237960,-0.053,0,2454,4.375000000,0.383727117,-0.409,,0.643347753,0.426313310,0.365070532,0.643383962,0.318758825,1,0,0.322916665,0.337197925,0.000000000,
(HfNbReScTiWYZr)C8,,-0.536500000,0.586500000,0.060480507,0.359093912,-0.053,0,2454,4.500000000,0.408797321,-0.409,,0.589290262,0.371547622,0.541469587,0.293506766,0.318758825,1,0,0.374999998,0.284157050,0.000000000,
(HfNbReScVWYZr)C8,,-0.477625000,0.645375000,0.066320601,0.359191801,-0.053,0,2454,4.625000000,0.375397435,-0.409,,0.514404738,0.295681037,0.468814447,0.293276683,0.318758825,1,0,0.427083332,0.354820980,0.000000000,
(HfNbReTaTiVWY)C8,,-0.519500000,0.603500000,0.069845718,0.337025129,-0.053,0,2611,4.875000000,0.363151828,-0.409,,0.567667266,0.349641347,0.424959347,0.345378148,0.318758825,1,0,0.531249998,0.380728935,0.000000000,
(HfNbReTaTiVWZr)C8,,-0.624750000,0.498250000,0.065297689,0.321869539,-0.053,0,2808,5.000000000,0.369152323,-0.409,,0.701539052,0.485266963,0.481540239,0.381000475,0.318758825,1,1,0.583333331,0.368033725,0.000000000,
(HfNbReTaTiVYZr)C8,,-0.627000000,0.496000000,0.072544774,0.204862759,-0.053,0,2611,4.625000000,0.366320215,-0.409,,0.704400920,0.488166322,0.391381061,0.656018058,0.318758825,1,0,0.427083332,0.374025598,0.000000000,
(HfNbReTaTiWYZr)C8,,-0.584500000,0.538500000,0.055772271,0.351459013,-0.053,0,2611,4.750000000,0.397667260,-0.409,,0.650343429,0.433400634,0.600043578,0.311452149,0.318758825,1,0,0.479166665,0.307704850,0.000000000,
(HfNbReTaVWYZr)C8,,-0.525625000,0.597375000,0.062428294,0.350998575,-0.053,0,2611,4.875000000,0.370943708,-0.409,,0.575457904,0.357534049,0.517237664,0.312534380,0.318758825,1,0,0.531249998,0.364243703,0.000000000,
(HfNbReTiVWYZr)C8,,-0.563875000,0.559125000,0.072210957,0.349749911,-0.053,0,2611,4.750000000,0.397547305,-0.409,,0.624109646,0.406823168,0.395533995,0.315469293,0.318758825,1,0,0.479166665,0.307958640,0.000000000,
(HfNbScTaTiVWY)C8,,-0.547250000,0.575750000,0.071359506,0.330451869,-0.154,0,2454,4.375000000,0.333734831,-0.169,,0.602963628,0.385400120,0.406126693,0.360828211,0.461212984,1,0,0.322916665,0.442966291,0.310478651,
