Composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,compound possible,max ionic char,avg ionic char,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,Weight Fraction,Atomic Fraction,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,Yang omega,Yang delta,band center,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,transition metal fraction,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,EFA
(TiZrHfVNbTaRhPd)C8,22,73,51,45.25,13.8125,22,43,62,19,49.25,5.625,43,47.867,180.94788,133.08088,106.4627825,36.62807875,47.867,1828.05,3290,1461.95,2357.88125,368.0890625,1828.05,4,10,6,5.75,1.875,4,4,6,2,5,0.5,4,139,175,36,159.75,11.3125,139,1.3,2.28,0.98,1.6725,0.28375,1.3,0,2,2,1.5,0.625,0,0,0,0,0,0,0,2,10,8,4.25,2.375,2,0,14,14,3.5,5.25,0,4,19,15,9.25,4.8125,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,0,8,8,5.75,2.375,0,0,0,0,0,0,0,0,8,8,6,2.25,0,13.01,23.195,10.185,17.430625,2.993125,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,214.875,15.65625,194,FALSE,0.213450798,0.027750933,-2.597894563,-2.187596626,-1.78972127,Ti0.056201565086841494 Zr0.1071078524553874 Hf0.20956854100633712 V0.059811394653338124 Nb0.10908316716219585 Ta0.21245438517446225 Rh0.12082332621730979 Pd0.12494976824412794 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Rh0.125Pd0.125,0.06227121,0.967695566,0.008283686,4.875,1.11466455,-0.017288477,106.4627825,851.70226,-4.458431721,0.168344969,0.38046875,5.75,42.125,6.02,26,2,0,24,0,59.675,0.580253992,15.514375,-0.118057272,0.967695566,0.06227121,3.820603677,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,s,Ti,-0.167106,s,Hf,-0.166465,0.000641,1.5,0,4.25,3.5,0.162162162,0,0.459459459,0.378378378,0.008283686,0.017869635,0.215864849,0.215864849,0.215864849,81.9244
(TiZrHfVNbTaRhPt)C8,22,78,56,49.25,18.8125,22,43,63,20,49.375,5.8125,43,47.867,195.084,147.217,117.5457825,50.47113313,47.867,1941,3290,1349,2384.55,348.0875,1941,4,10,6,5.75,1.875,4,4,6,2,5.125,0.65625,4,136,175,39,159.375,11.78125,136,1.3,2.28,0.98,1.6825,0.29875,1.3,1,2,1,1.625,0.46875,1,0,0,0,0,0,0,2,9,7,4.125,2.1875,2,0,14,14,5.25,6.5625,0,4,24,20,11,7,4,0,1,1,0.375,0.46875,0,0,0,0,0,0,0,1,8,7,5.875,2.1875,1,0,0,0,0,0,0,2,8,6,6.25,1.875,2,13.01,23.195,10.185,17.506875,2.916875,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,214.875,15.65625,194,FALSE,0.213450798,0.030157365,-2.862853811,-2.418417243,-1.966025935,Ti0.05090250685940178 Zr0.09700901008507047 Hf0.18980902185920623 V0.054171977629227146 Nb0.09879807895276889 Ta0.19242276940050995 Rh0.1094312975457031 Pt0.20745533766811242 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Rh0.125Pt0.125,0.063458805,0.886564253,0.008193927,5.015625,1.114775783,-0.017288477,117.5457825,940.36626,-4.293119323,0.177496877,0.40234375,5.75,46.5,6.26375,36,3,0,33,0,60.91375,0.565964521,15.92078125,-0.114925616,0.886564253,0.063458805,3.929895093,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ti,-0.17001,d,Ti,-0.17001,0,1.625,0,4.125,5.25,0.147727273,0,0.375,0.477272727,0.008193927,0.019014236,0.215864849,0.215864849,0.215864849,83.8984
(TiZrHfVNbTaRuAg)C8,22,73,51,45.25,14.0625,22,43,65,22,49.25,5.625,43,47.867,180.94788,133.08088,106.41437,37.0157425,47.867,1234.93,3290,2055.07,2329.99125,458.25875,1234.93,4,11,7,5.75,1.875,4,4,6,2,5,0.5,4,145,175,30,161,10,145,1.3,2.2,0.9,1.62875,0.2184375,1.3,1,2,1,1.625,0.46875,1,0,0,0,0,0,0,2,10,8,4.125,2.1875,2,0,14,14,3.5,5.25,0,4,19,15,9.25,5.0625,4,0,1,1,0.375,0.46875,0,0,0,0,0,0,0,0,8,8,5.875,2.1875,0,0,0,0,0,0,0,1,8,7,6.25,1.875,1,13.01,23.195,10.185,17.654375,2.769375,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,211,17,194,FALSE,0.183313517,0.018918143,-0.825548994,-0.638175168,-0.61135306,Ti0.05622713360986866 Zr0.1071565804505538 Hf0.2096638828007909 V0.0598386054439828 Nb0.1091327938134671 Ta0.2125510398642589 Ru0.1187222176854498 Ag0.12670774633162796 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Ru0.125Ag0.125,0.059504087,2.983851858,0.008419078,4.65625,1.104748237,-0.017288477,106.41437,851.31496,-4.882734887,0.13679799,0.29296875,5.75,13.5,6.02625,26,3,0,23,0,58.455,0.685722347,17.8915625,-0.157179106,2.983851858,0.059504087,3.809364866,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ti,-0.17001,d,Ti,-0.17001,0,1.625,0,4.125,3.5,0.175675676,0,0.445945946,0.378378378,0.008419078,0.019771357,0.215864849,0.215864849,0.215864849,42.7296
(TiZrHfVNbTaRuAu)C8,22,79,57,49.25,19.0625,22,43,66,23,49.375,5.8125,43,47.867,196.966569,149.099569,117.5516661,50.93736266,47.867,1337.33,3290,1952.67,2342.79125,445.45875,1337.33,4,11,7,5.75,1.875,4,4,6,2,5.125,0.65625,4,136,175,39,159.875,11.15625,136,1.3,2.54,1.24,1.705,0.3325,1.3,1,2,1,1.625,0.46875,1,0,0,0,0,0,0,2,10,8,4.125,2.1875,2,0,14,14,5.25,6.5625,0,4,25,21,11,7.25,4,0,1,1,0.375,0.46875,0,0,0,0,0,0,0,0,8,8,5.875,2.1875,0,0,0,0,0,0,0,1,8,7,6.25,1.875,1,13.01,23.195,10.185,17.700625,2.723125,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,211,17,194,FALSE,0.319140971,0.037157055,-1.950023958,-1.620259493,-1.357962066,Ti0.050899959117869965 Zr0.09700415464868428 Hf0.18979952165267536 V0.05416926624611889 Nb0.0987931339709882 Ta0.19241313837226567 Ru0.10747401901191045 Au0.2094468069794872 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Ru0.125Au0.125,0.059674559,1.285818812,0.008418511,4.640625,1.104781756,-0.017288477,117.5516661,940.413329,-4.854877788,0.15610485,0.35546875,5.75,31.5,6.13375,26,3,0,23,0,58.32,0.689055952,18.0096875,-0.15899053,1.285818812,0.059674559,3.936065627,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.625,0,4.125,5.25,0.147727273,0,0.375,0.477272727,0.008418511,0.019329207,0.215864849,0.215864849,0.215864849,32.3486
(TiZrHfVNbTaRuIr)C8,22,77,55,49,18.75,22,43,60,17,48.625,4.6875,43,47.867,192.217,144.35,116.95797,50.1952425,47.867,1941,3290,1349,2518,328.5,1941,4,9,5,5.5,1.5,4,4,6,2,5.125,0.65625,4,141,175,34,160.5,10.5,141,1.3,2.2,0.9,1.6625,0.26875,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,2,7,5,3.75,1.6875,2,0,14,14,5.25,6.5625,0,4,23,19,10.75,6.9375,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,3,8,5,6.25,1.6875,3,0,0,0,0,0,0,3,8,5,6.5,1.5,3,13.01,23.195,10.185,17.389375,3.034375,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,211,17,194,FALSE,0.183313517,0.025294541,-2.283100603,-1.906824122,-1.578714276,Ti0.05115833491296061 Zr0.09749656222658447 Hf0.19076297237375103 V0.05444423753250847 Nb0.09929462267513706 Ta0.19338985620218954 Ru0.1080195731851365 Ir0.2054338408917323 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Ru0.125Ir0.125,0.063257508,1.174566881,0.008105323,4.9375,1.105017147,-0.017288477,116.95797,935.66376,-4.32048579,0.172835433,0.39140625,5.5,37.0625,6.525,32,2,0,30,0,81.11125,0.764910974,30.26453125,-0.221911678,1.174566881,0.063257508,3.898635619,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,s,V,-0.175968,s,Ta,-0.174814,0.001154,1.75,0,3.75,5.25,0.162790698,0,0.348837209,0.488372093,0.008105323,0.02383094,0.215864849,0.215864849,0.215864849,61.5478
(TiZrHfVNbTaRuOs)C8,22,76,54,48.875,18.59375,22,43,57,14,48.25,4.125,43,47.867,190.23,142.363,116.709595,49.88477375,47.867,1941,3306,1365,2588.875,399.375,1941,4,8,4,5.375,1.3125,4,4,6,2,5.125,0.65625,4,144,175,31,160.875,10.125,144,1.3,2.2,0.9,1.6625,0.26875,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,2,7,5,3.625,1.53125,2,0,14,14,5.25,6.5625,0,4,22,18,10.625,6.78125,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,3,8,5,6.375,1.53125,3,0,0,0,0,0,0,4,8,4,6.625,1.3125,4,13.01,23.195,10.185,17.374375,3.049375,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,207.125,16.40625,194,FALSE,0.183313517,0.025294541,-1.909041911,-1.577032037,-1.314220371,Ti0.05126720729345346 Zr0.0977040490972486 Hf0.19116894373594562 V0.05456010279189127 Nb0.09950593608006264 Ta0.19380141795539602 Ru0.10824945455427207 Os0.20374288849173025 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Ru0.125Os0.125,0.064091402,1.443796962,0.008013463,4.984375,1.105050883,-0.017288477,116.709595,933.67676,-4.208789341,0.166169963,0.375,5.375,31,6.67875,31,2,0,29,0,81.11125,0.764910974,30.26453125,-0.221911678,1.443796962,0.064091402,3.856980503,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,s,V,-0.175968,s,V,-0.175968,0,1.75,0,3.625,5.25,0.164705882,0,0.341176471,0.494117647,0.008013463,0.024981986,0.215864849,0.215864849,0.215864849,52.5403
(TiZrHfVNbTaRuPd)C8,22,73,51,45.125,13.90625,22,43,62,19,48.875,5.0625,43,47.867,180.94788,133.08088,106.233345,36.78946125,47.867,1828.05,3290,1461.95,2404.13125,384.11875,1828.05,4,10,6,5.625,1.6875,4,4,6,2,5,0.5,4,139,175,36,160.25,10.75,139,1.3,2.2,0.9,1.6625,0.26875,1.3,0,2,2,1.5,0.625,0,0,0,0,0,0,0,2,10,8,4.125,2.1875,2,0,14,14,3.5,5.25,0,4,19,15,9.125,4.90625,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,0,8,8,5.875,2.1875,0,0,0,0,0,0,0,0,8,8,6.125,2.0625,0,13.01,23.195,10.185,17.414375,3.009375,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,211,17,194,FALSE,0.183313517,0.025294541,-2.394387511,-2.008256952,-1.657974145,Ti0.056322946434568165 Zr0.10733917867313696 Hf0.2100211567281441 V0.05994057233159701 Nb0.10931875956649957 Ta0.21291323359911146 Ru0.11892452412187529 Pd0.12521962854506746 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Ru0.125Pd0.125,0.059932554,1.069164444,0.008407366,4.65625,1.104815302,-0.017288477,106.233345,849.86676,-4.813169619,0.168344969,0.38046875,5.625,38.875,6.14375,25,2,0,23,0,61.2625,0.631042799,16.9034375,-0.13437932,1.069164444,0.059932554,3.810198054,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,s,Ti,-0.167106,s,Ti,-0.167106,0,1.5,0,4.125,3.5,0.164383562,0,0.452054795,0.383561644,0.008407366,0.01887648,0.215864849,0.215864849,0.215864849,70.3595
(TiZrHfVNbTaRuPt)C8,22,78,56,49.125,18.90625,22,43,63,20,49,5.25,43,47.867,195.084,147.217,117.316345,50.64321125,47.867,1941,3290,1349,2430.8,357.45,1941,4,10,6,5.625,1.6875,4,4,6,2,5.125,0.65625,4,136,175,39,159.875,11.15625,136,1.3,2.28,0.98,1.6725,0.28375,1.3,1,2,1,1.625,0.46875,1,0,0,0,0,0,0,2,9,7,4,2,2,0,14,14,5.25,6.5625,0,4,24,20,10.875,7.09375,4,0,1,1,0.375,0.46875,0,0,0,0,0,0,0,1,8,7,6,2,1,0,0,0,0,0,0,2,8,6,6.375,1.6875,2,13.01,23.195,10.185,17.490625,2.933125,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,211,17,194,FALSE,0.213450798,0.027750933,-2.673959936,-2.251866496,-1.844007248,Ti0.05100205772690923 Zr0.09719873219712052 Hf0.19018023447627863 V0.05427792265434112 Nb0.09899129997614568 Ta0.1927990937665165 Ru0.10768959772826198 Pt0.20786106147442623 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Ru0.125Pt0.125,0.061223216,0.967478097,0.00830819,4.796875,1.104916103,-0.017288477,117.316345,938.53076,-4.612373448,0.177496877,0.40234375,5.625,43.4375,6.3875,35,3,0,32,0,62.50125,0.615546396,17.30984375,-0.130717666,0.967478097,0.061223216,3.91919181,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ti,-0.17001,d,Ti,-0.17001,0,1.625,0,4,5.25,0.149425287,0,0.367816092,0.482758621,0.00830819,0.020450515,0.215864849,0.215864849,0.215864849,69.4563
(TiZrHfVNbTaRuRe)C8,22,75,53,48.75,18.4375,22,43,56,13,47.875,3.59375,43,47.867,186.207,138.34,116.20672,49.25618,47.867,1941,3459,1518,2608,418.75,1941,4,8,4,5.25,1.125,4,4,6,2,5.125,0.65625,4,146,175,29,161.75,9.25,146,1.3,2.2,0.9,1.625,0.21375,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,2,7,5,3.5,1.375,2,0,14,14,5.25,6.5625,0,4,21,17,10.5,6.625,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,3,8,5,6.5,1.375,3,0,0,0,0,0,0,4,8,4,6.75,1.125,4,13.01,23.195,10.185,17.445,2.97875,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,207.125,16.40625,194,FALSE,0.183313517,0.018411127,-1.560407445,-1.271333209,-1.077001577,Ti0.051489061906230545 Zr0.09812685531439146 Hf0.19199621157881402 V0.054796207138451195 Nb0.09993653981456493 Ta0.19464007761341168 Ru0.10871789514410181 Re0.2002971514900343 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Ru0.125Re0.125,0.062499976,1.776880708,0.008184887,4.890625,1.104983438,-0.017288477,116.20672,929.65376,-4.425853447,0.158000354,0.359375,5.25,25.375,6.66125,30,2,0,28,0,77.18625,0.703216028,26.83015625,-0.195390037,1.776880708,0.062499976,3.761689899,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ta,-0.182464,s,V,-0.175968,0.006496,1.75,0,3.5,5.25,0.166666667,0,0.333333333,0.5,0.008184887,0.02269219,0.215864849,0.215864849,0.215864849,63.9751
(TiZrHfVNbTaRuRh)C8,22,73,51,45,13.75,22,43,59,16,48.5,4.5,43,47.867,180.94788,133.08088,105.7940325,36.96245375,47.867,1941,3290,1349,2455.25,333,1941,4,9,5,5.5,1.5,4,4,6,2,5,0.5,4,142,175,33,160.625,10.375,142,1.3,2.28,0.98,1.6725,0.28375,1.3,1,2,1,1.625,0.46875,1,0,0,0,0,0,0,2,8,6,3.875,1.84375,2,0,14,14,3.5,5.25,0,4,19,15,9,4.75,4,0,1,1,0.375,0.46875,0,0,0,0,0,0,0,2,8,6,6.125,1.84375,2,0,0,0,0,0,0,3,8,5,6.5,1.5,3,13.01,23.195,10.185,17.318125,3.105625,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,211,17,194,FALSE,0.213450798,0.027750933,-2.143942163,-1.787436329,-1.486051778,Ti0.05655682894968579 Zr0.10778490743322408 Hf0.21089327510037015 V0.06018947713331562 Nb0.1097727085882656 Ta0.2137973613965419 Ru0.11941836133337672 Rh0.12158708006522014 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Ru0.125Rh0.125,0.067025705,1.217133566,0.008877255,5.25,1.114961773,-0.017288477,105.7940325,846.35226,-3.848344649,0.166169963,0.375,5.5,34.875,6.37625,34,3,0,31,0,73.27375,0.648870091,23.80359375,-0.170043883,1.217133566,0.067025705,3.794030493,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,s,Ta,-0.174814,d,Ti,-0.17001,0.004804,1.625,0,3.875,3.5,0.180555556,0,0.430555556,0.388888889,0.008877255,0.023602998,0.215864849,0.215864849,0.215864849,72.6942
(TiZrHfVNbTaRuW)C8,22,74,52,48.625,18.28125,22,43,56,13,47.5,3.125,43,47.867,183.84,135.973,115.910845,48.88633625,47.867,1941,3695,1754,2637.5,455.625,1941,4,8,4,5.125,0.9375,4,4,6,2,5.125,0.65625,4,146,175,29,163.125,7.875,146,1.3,2.36,1.06,1.6825,0.29875,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,2,7,5,3.375,1.21875,2,0,14,14,5.25,6.5625,0,4,20,16,10.375,6.46875,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,3,8,5,6.625,1.21875,3,0,0,0,0,0,0,4,8,4,6.875,0.9375,4,13.01,23.195,10.185,17.619375,2.804375,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,2.81667E-06,4.92917E-06,0,194,229,35,211.5,17.5,194,FALSE,0.244896158,0.030430576,-1.15008642,-0.911289934,-0.782587698,Ti0.051620493319671674 Zr0.0983773347524125 Hf0.19248630272689324 V0.05493608039868918 Nb0.10019163866849559 Ta0.19513691751621687 Ru0.10899540935966776 W0.19825582325795313 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Ru0.125W0.125,0.064091402,2.440045915,0.008013463,4.984375,1.105050883,-0.017288477,115.910845,927.28676,-4.208789341,0.144830978,0.328125,5.125,18.6875,6.77,29,2,0,27,0,73.99875,0.658080824,24.25671875,-0.174591363,2.440045915,0.064091402,3.804899513,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,s,W,-0.181413,s,W,-0.181413,0,1.75,0,3.375,5.25,0.168674699,0,0.325301205,0.506024096,0.008013463,0.024981986,0.215864849,0.215864849,0.215864849,75.9256
(TiZrHfVNbTaScIr)C8,21,77,56,46.125,20.90625,21,11,60,49,43,8,11,44.955912,192.217,147.261088,109.943709,55.45593825,44.955912,1814,3290,1476,2418.875,402.375,1814,3,9,6,4.875,1.125,3,4,6,2,5,0.75,4,141,175,34,163.5,9.125,141,1.3,2.2,0.9,1.5575,0.189375,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,7,6,3,1.25,1,0,14,14,5.25,6.5625,0,3,23,20,10.125,7.40625,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,3,9,6,7,1.25,3,0,0,0,0,0,0,3,9,6,7.125,1.125,3,13.01,23.195,10.185,18.48,3.0475,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,211,17,194,FALSE,0.183313517,0.017011481,-1.303803607,-1.053185306,-0.869046834,Ti0.0544221679841636 Zr0.10371671197667162 Hf0.20293339385157544 V0.057917706778475145 Nb0.10562948626737705 Ta0.20572786934084603 Sc0.05111241972016788 Ir0.21854024408072315 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Ir0.125,0.067975352,1.985455893,0.007108883,5.5625,1.121363813,-0.017288477,109.943709,879.549672,-3.741569383,0.166184198,0.3390625,4.875,21.0625,6.17,25,1,0,24,0,65.035,0.85958875,23.0715625,-0.219194667,1.985455893,0.067975352,3.792851854,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.875,0,3,5.25,0.185185185,0,0.296296296,0.518518519,0.007108883,0.015054796,0.215864849,0.215864849,0.215864849,45.7821
(TiZrHfVNbTaScPd)C8,21,73,52,42.25,16.0625,21,11,62,51,43.25,8.125,11,44.955912,180.94788,135.991968,99.219084,42.050157,44.955912,1814,3290,1476,2305.00625,407.7453125,1814,3,10,7,5,1.25,3,4,6,2,4.875,0.65625,4,139,175,36,163.25,9.4375,139,1.3,2.2,0.9,1.5575,0.189375,1.3,0,2,2,1.625,0.5625,0,0,0,0,0,0,0,1,10,9,3.375,1.8125,1,0,14,14,3.5,5.25,0,3,19,16,8.5,5.375,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,0,9,9,6.625,1.8125,0,0,0,0,0,0,0,0,9,9,6.75,1.6875,0,13.01,23.195,10.185,18.505,3.02875,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,211,17,194,FALSE,0.183313517,0.017011481,-1.53413449,-1.258897736,-1.05004147,Ti0.06030467888617072 Zr0.11492748713543857 Hf0.2248685343638125 V0.06417805167401061 Nb0.11704701385874515 Ta0.22796506567224503 Sc0.05663717879112852 Pd0.1340719896184488 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Pd0.125,0.063113317,1.606047254,-0.002390098,5.09375,1.121133253,-0.017288477,99.219084,793.752672,-4.340249853,0.159443761,0.328125,5,24.8125,5.78875,18,1,0,17,0,45.18625,0.254470275,6.31078125,-0.030110965,1.606047254,0.063113317,3.706813913,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,s,Zr,-0.162391,d,Pd,-0.160771,0.00162,1.625,0,3.375,3.5,0.191176471,0,0.397058824,0.411764706,-0.002390098,0.013727743,0.215864849,0.215864849,0.215864849,66.2958
